episode,benchmark,topology_id,pool,constraint_mode,reward,cost,valid_rate,average_reward_per_slot,average_cost_per_slot,processing_cost,routing_cost,reconfiguration_cost,sla_penalty,split_s1_count,split_s2_count,split_s3_count,split_s4_count,split_changes,es_changes,rc_changes,total_reconfig_changes,strict_feasible_reset_rate,has_structurally_valid_action,has_strictly_valid_action
402,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.045310280323976,44.47848985253311,0.82,0.16090620560647953,52.88468658469301,1605.0389862060547,65.278966083863,447.0,263.4581890106201,45,101,202,52,188.0,104.0,155.0,447.0,0.0,True,False
403,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.77775372632959,44.17082333564758,0.8,0.15555507452659179,55.20874613175477,1470.6135120391846,79.2125413474508,497.0,356.8056263923645,65,80,222,33,198.0,137.0,162.0,497.0,1.0,True,True
404,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.898563817420069,40.69399466514587,0.8,0.15797127634840138,53.967344354569605,1368.342721939087,80.91931082654855,473.0,388.052592754364,45,97,233,25,204.0,135.0,134.0,473.0,0.0,True,False
405,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.062372392572288,41.37086863131137,0.74,0.14124744785144577,53.34312468650765,1450.1518940925598,75.24262987782713,441.0,350.38085651397705,61,91,216,32,195.0,115.0,131.0,441.0,1.0,True,True
406,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.989371459122234,45.52290600102122,0.82,0.15978742918244468,54.55898379337544,1630.5677962303162,70.907577616808,443.0,291.7369076013565,50,84,211,55,188.0,119.0,136.0,443.0,1.0,True,True
407,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.359364194305913,43.41001469748361,0.84,0.16718728388611825,52.61546933448924,1576.6701745986938,64.18073956057522,433.0,278.46127593517303,48,101,194,57,201.0,98.0,134.0,433.0,0.0,True,False
408,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.753017028005666,44.10055050849915,0.8,0.1550603405601133,54.24513575031581,1434.5534195899963,78.02050219283831,499.0,350.34143352508545,57,87,220,36,197.0,132.0,170.0,499.0,1.0,True,True
409,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.909727305689934,46.90253564788074,0.82,0.15819454611379868,55.981651220039346,1665.6998043060303,62.219829806708525,429.0,321.08146262168884,50,91,197,62,179.0,121.0,129.0,429.0,1.0,True,True
410,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.7752966608468554,43.75641541481018,0.8,0.15550593321693712,55.27876253364948,1590.4199028015137,67.82827798023371,438.0,333.84497344493866,53,86,204,57,185.0,109.0,144.0,438.0,0.0,True,False
411,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.86471216556385,44.37112136320634,0.88,0.177294243311277,50.17935407441906,1525.3996934890747,64.40804773102013,404.0,257.5799808502197,49,82,207,62,170.0,101.0,133.0,404.0,1.0,True,True
412,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.188642142011812,42.36639692518446,0.9,0.18377284284023623,51.064329550449685,1357.8865780830383,78.57242799932139,455.0,330.8787353038788,58,87,224,31,214.0,85.0,156.0,455.0,0.0,True,False
413,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.108072705824938,42.54905607642197,0.82,0.16216145411649877,52.81110823971858,1518.327883720398,69.97304249549603,436.0,308.12724351882935,44,93,215,48,189.0,108.0,139.0,436.0,1.0,True,True
414,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.383122306774728,42.45717239379883,0.84,0.16766244613549458,54.49901005425187,1468.5742173194885,73.80032844844852,461.0,360.7879776954651,66,90,213,31,189.0,108.0,164.0,461.0,1.0,True,True
415,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.472699351979778,44.23391293256711,0.78,0.14945398703959556,54.25824574972271,1492.9005198478699,76.65342842775529,461.0,341.17916989326477,64,82,227,27,198.0,108.0,155.0,461.0,1.0,True,True
416,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.346489835966192,45.1061489685722,0.92,0.18692979671932386,53.56544150562122,1456.0774369239807,78.53449372435938,474.0,334.8300724029541,58,76,225,41,200.0,108.0,166.0,474.0,1.0,True,True
417,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.380134302637861,42.238473029363725,0.84,0.16760268605275722,51.242050866915896,1381.429413318634,76.4224763650516,472.0,316.12532806396484,53,90,219,38,214.0,88.0,170.0,472.0,0.0,True,False
418,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.103138884241492,42.2786864769168,0.82,0.16206277768482985,54.004962693196596,1457.489092350006,76.72616267153322,432.0,367.0164387226105,64,79,224,33,186.0,98.0,148.0,432.0,1.0,True,True
419,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.017645773722958,44.99172545642388,0.82,0.16035291547445915,54.132730679582636,1634.5511302947998,67.09054805307615,462.0,271.49742698669434,45,108,199,48,205.0,96.0,161.0,462.0,1.0,True,True
420,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,6.228310994659328,42.60756341148825,0.68,0.12456621989318656,56.54458326026989,1639.1200261116028,71.21811078857223,443.0,336.94551289081573,48,96,206,50,190.0,101.0,152.0,443.0,0.0,True,False
421,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.994181290985003,45.08099979307593,0.82,0.15988362581970006,53.18038535479327,1575.352702140808,70.71374452084099,442.0,285.47641015052795,48,94,213,45,206.0,90.0,146.0,442.0,1.0,True,True
422,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.024847166295814,44.29833505211807,0.82,0.16049694332591627,53.63371535558667,1473.6813101768494,76.94304831140784,456.0,337.5307037830353,49,103,219,29,201.0,99.0,156.0,456.0,1.0,True,True
423,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.190041231612072,44.74172913400751,0.76,0.14380082463224142,57.65416777959951,1603.032099723816,81.32463483587934,483.0,357.6758267879486,78,78,210,34,228.0,118.0,137.0,483.0,0.0,True,False
424,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,5.743869247091058,47.59444930336692,0.66,0.11487738494182116,62.77374888899854,1779.1810359954834,77.5512999213474,501.0,390.47755312919617,61,100,198,41,229.0,110.0,162.0,501.0,0.0,True,False
425,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.600738670251794,41.113664235824196,0.78,0.15201477340503589,53.547529191460015,1401.3026251792908,81.53302535173316,480.0,357.27040338516235,51,86,233,30,212.0,99.0,169.0,480.0,0.0,True,False
426,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.452304622261195,45.516108635144356,0.78,0.1490460924452239,57.4417697352904,1592.8405723571777,81.29068737639746,499.0,349.47861409187317,64,84,217,35,218.0,111.0,170.0,499.0,0.0,True,False
427,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,6.172871826746244,42.156763806062585,0.68,0.12345743653492487,56.110098230108036,1441.013243675232,83.11400675343315,462.0,409.68883085250854,42,100,233,25,201.0,118.0,143.0,462.0,0.0,True,False
428,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.091081153871349,42.53355668230755,0.82,0.16182162307742698,53.58350858157047,1503.477988243103,69.14190944503956,470.0,318.27776527404785,51,89,213,47,210.0,108.0,152.0,470.0,1.0,True,True
429,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.578888191029258,42.083792026226334,0.78,0.15157776382058516,54.2427278354148,1430.824728012085,81.90935410670788,493.0,353.2011547088623,52,88,227,33,213.0,116.0,164.0,493.0,1.0,True,True
430,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.649142989338152,42.18792755659236,0.86,0.17298285978676303,52.32901138550649,1366.641670703888,79.521322846644,453.0,358.64378786087036,47,70,247,36,190.0,111.0,152.0,453.0,0.0,True,False
431,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,6.7259871727904015,42.58888626098633,0.72,0.13451974345580803,56.983544262206244,1446.6670932769775,80.32356446910707,477.0,422.5932762622833,50,85,236,29,196.0,128.0,153.0,477.0,0.0,True,False
432,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.900363052321867,41.013713884353635,0.8,0.15800726104643734,52.56736926941134,1409.3514609336853,79.15230358821209,461.0,339.43234968185425,53,71,235,41,202.0,100.0,159.0,461.0,0.0,True,False
433,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.143126907008531,41.75631820864794,0.82,0.16286253814017063,53.717174150854206,1374.214816570282,78.51538990202432,477.0,378.0642509460449,51,67,243,39,195.0,118.0,164.0,477.0,0.0,True,False
434,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.133737120446545,41.32722896482886,0.82,0.1626747424089309,51.88616686100643,1444.7975859642029,66.80264984239005,446.0,318.3540542125702,47,70,229,54,181.0,118.0,147.0,446.0,1.0,True,True
435,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.880400981644602,43.317937807603315,0.88,0.17760801963289205,52.86490583136976,1444.7607111930847,74.87308872653844,463.0,330.3057453632355,50,74,236,40,203.0,119.0,141.0,463.0,0.0,True,False
436,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.540262804505502,40.681087452432386,0.92,0.19080525609011004,49.25409132946721,1288.7689447402954,75.73808774754573,426.0,336.09876775741577,40,57,261,42,166.0,104.0,156.0,426.0,0.0,True,False
437,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.668358958089852,42.15902678911076,0.86,0.17336717916179706,50.09740318966785,1402.062334537506,72.03750701528325,413.0,308.8851594924927,36,77,234,53,170.0,109.0,134.0,413.0,0.0,True,False
438,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.97829545506333,41.00544938174161,0.88,0.1795659091012666,50.505437869231145,1348.2370347976685,71.98026352038013,434.0,335.5272967815399,27,83,237,53,163.0,127.0,144.0,434.0,1.0,True,True
439,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.701718607258412,38.344624394955844,0.92,0.19403437214516825,47.11275498396655,1224.4555497169495,63.151585031304705,395.0,336.5153081417084,20,75,246,59,144.0,118.0,133.0,395.0,0.0,True,False
440,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.16977716389854,39.97910670439402,0.96,0.20339554327797083,47.73128722636042,1205.1789011955261,71.73307987461556,420.0,344.82619047164917,36,57,258,49,162.0,104.0,154.0,420.0,0.0,True,False
441,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.626213778025209,36.85433442252023,0.98,0.21252427556050418,44.562569599861725,1094.1866011619568,71.27512702143714,365.0,348.8333764076233,12,46,289,53,112.0,99.0,154.0,365.0,1.0,True,True
442,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.297409518059023,40.449745729234486,0.9,0.18594819036118046,49.499143148189944,1316.357581615448,81.16411682569569,385.0,346.21772933006287,18,83,254,45,138.0,107.0,140.0,385.0,0.0,True,False
443,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.89660940128752,39.93498120409377,0.94,0.1979321880257504,48.17950304122397,1291.206473827362,74.66137286999042,355.0,344.05365347862244,25,70,258,47,145.0,92.0,118.0,355.0,1.0,True,True
444,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.469474537808608,37.090975824991865,0.9,0.18938949075617217,46.01285287191582,1149.3245944976807,71.59163892774619,363.0,358.3632049560547,19,52,282,47,137.0,79.0,147.0,363.0,0.0,True,False
445,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.28314090645568,38.13599940141042,0.96,0.2056628181291136,45.691264330650775,1166.3885536193848,70.56134671327919,346.0,350.8066575527191,18,69,272,41,125.0,102.0,119.0,346.0,0.0,True,False
446,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.76146087440622,36.848584962927774,0.92,0.19522921748812438,45.88896625913119,1107.7654724121094,75.67281146768295,389.0,361.00501441955566,23,66,273,38,144.0,131.0,114.0,389.0,1.0,True,True
447,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.913848162949558,37.72321794199389,0.86,0.17827696325899114,48.08635085108736,1202.185864686966,77.60651753071697,394.0,365.26258087158203,23,77,257,43,143.0,111.0,140.0,394.0,1.0,True,True
448,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.209142087884745,38.79031785329183,0.96,0.20418284175769488,46.42523861022248,1178.6273446083069,77.2773447368931,382.0,341.67862153053284,27,75,264,34,146.0,116.0,120.0,382.0,1.0,True,True
449,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.995081384635508,38.18539026950268,0.94,0.19990162769271017,46.9293568042078,1165.1961946487427,80.29296271519642,382.0,359.48934173583984,30,40,282,48,136.0,102.0,144.0,382.0,0.0,True,False
450,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.379602219678972,38.58975609673394,0.9,0.18759204439357943,46.246200601735694,1218.5769395828247,73.12290348918921,377.0,321.80509305000305,20,74,265,41,138.0,110.0,129.0,377.0,1.0,True,True
451,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.26095226939056,38.26956566174825,0.96,0.2052190453878112,46.11296737885179,1194.6271924972534,73.47151456064674,354.0,341.774831533432,29,64,261,46,151.0,98.0,105.0,354.0,0.0,True,False
452,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.773415866448902,37.17705075637154,0.92,0.19546831732897804,45.41288525591416,1216.7576637268066,75.12291832205987,345.0,316.88183999061584,23,79,255,43,145.0,88.0,112.0,345.0,1.0,True,True
453,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.599417246730601,37.22885777998944,0.98,0.21198834493461202,44.95729777299746,1095.6297144889832,77.14817368443403,360.0,357.54350090026855,24,36,293,47,125.0,94.0,141.0,360.0,1.0,True,True
454,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.64091766220939,36.39516810981595,0.98,0.2128183532441878,43.82619792175605,1043.1912937164307,72.22822295128199,370.0,352.9451894760132,19,52,286,43,119.0,113.0,138.0,370.0,1.0,True,True
455,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.169630469174487,35.41660093753896,0.94,0.20339260938348974,45.39590060562839,1053.468918800354,76.37330974080096,364.0,387.9764003753662,22,42,293,43,126.0,104.0,134.0,364.0,1.0,True,True
456,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.332433155406317,37.32208776473999,0.96,0.20664866310812635,44.96265745918475,1127.9753551483154,70.8924716481261,355.0,347.13252449035645,17,48,282,53,120.0,94.0,141.0,355.0,1.0,True,True
457,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.138357945326979,36.0139451940009,0.94,0.20276715890653957,43.792412133618875,1161.6808986663818,73.49499429214188,294.0,330.22235679626465,20,70,271,39,122.0,80.0,92.0,294.0,0.0,True,False
458,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.29224236805714,37.458040833473206,0.96,0.2058448473611428,45.08392541796771,1150.3525700569153,74.13620098642876,340.0,344.85375118255615,18,79,259,44,133.0,94.0,113.0,340.0,1.0,True,True
459,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.268491050899955,36.46616888046265,0.88,0.18536982101799912,45.54162985207913,1146.4792437553406,70.95755798939338,327.0,366.3223457336426,17,87,272,24,129.0,80.0,118.0,327.0,1.0,True,True
460,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.692244911682184,35.73260241138692,0.98,0.2138448982336437,44.106847360534886,1013.9135980606079,76.22945865517727,344.0,385.59965562820435,11,51,299,39,123.0,82.0,139.0,344.0,0.0,True,False
461,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.112078837797585,35.67471285069242,0.94,0.2022415767559517,43.81939147037598,1052.8898406028748,74.53076534085123,364.0,349.77448415756226,19,53,279,49,136.0,91.0,137.0,364.0,1.0,True,True
462,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.24259539894729,37.099329168146305,0.88,0.18485190797894582,46.65053588383935,1181.032473564148,77.40259479545281,354.0,360.0458619594574,21,81,260,38,133.0,101.0,120.0,354.0,1.0,True,True
463,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.525195091154009,36.282265684339734,0.9,0.1905039018230802,45.435381881640545,1113.8124642372131,78.56531304793879,356.0,361.695659160614,28,84,265,23,148.0,92.0,116.0,356.0,1.0,True,True
464,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.939150981434828,38.67238572303285,0.94,0.19878301962869657,47.707090504259575,1166.2152032852173,81.35476956112349,377.0,380.3922770023346,29,74,269,28,147.0,95.0,135.0,377.0,1.0,True,True
465,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.970970996958464,38.217839870047065,0.94,0.19941941993916928,46.60248019637126,1154.8274178504944,78.58723575354551,385.0,355.85467863082886,21,89,262,28,146.0,103.0,136.0,385.0,1.0,True,True
466,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.41142277602223,35.653780937194824,0.96,0.20822845552044458,43.53189836836534,1069.9492831230164,77.83594195380455,349.0,339.904846906662,26,79,273,22,134.0,90.0,125.0,349.0,1.0,True,True
467,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.412435214881297,38.42766600714789,0.9,0.18824870429762594,48.13177808215479,1219.6599597930908,81.15916602905001,358.0,373.88489055633545,20,88,265,27,144.0,92.0,122.0,358.0,1.0,True,True
468,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.671278186159938,38.90010891789975,0.92,0.19342556372319877,47.38593739280496,1177.5701599121094,81.46064590253141,367.0,371.6330313682556,26,53,277,44,137.0,81.0,149.0,367.0,1.0,True,True
469,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.591868069334657,33.19860883553823,0.96,0.21183736138669315,40.82605814914922,974.1476736068726,72.15624926616138,319.0,337.9994924068451,26,72,283,19,115.0,81.0,123.0,319.0,1.0,True,True
470,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.339161705314215,36.80756386121114,0.96,0.2067832341062843,45.22599063277118,1086.1461029052734,72.11784854682313,348.0,377.51779079437256,20,42,292,46,122.0,88.0,138.0,348.0,1.0,True,True
471,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.398441769482247,35.364307721455894,0.96,0.20796883538964495,43.61774026603478,1053.8636326789856,71.72089615658206,352.0,351.6512415409088,21,88,274,17,119.0,96.0,137.0,352.0,1.0,True,True
472,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.926046945606542,34.62750215115754,0.92,0.19852093891213085,43.432036403899936,1022.2077131271362,77.10936903838068,325.0,373.6423683166504,17,74,289,20,117.0,89.0,119.0,325.0,1.0,True,True
473,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.031753826992633,36.77926055421221,0.94,0.20063507653985266,45.126620602821816,1085.8462419509888,80.01508899729177,373.0,358.73484921455383,13,69,285,33,133.0,89.0,151.0,373.0,1.0,True,True
474,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.17104968316769,35.433241499231215,0.94,0.20342099366335378,44.56318276685816,1034.6587882041931,75.69540477853121,367.0,375.4024729728699,8,66,286,40,116.0,79.0,172.0,367.0,1.0,True,True
475,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.954832926016326,38.281543325870594,0.94,0.19909665852032654,46.23267523827415,1194.0209016799927,78.94439502070229,312.0,363.3342332839966,21,92,266,21,119.0,77.0,116.0,312.0,1.0,True,True
476,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.497388572474946,37.120324791802304,0.9,0.18994777144949893,46.98279074857913,1140.9014654159546,69.90461178083942,366.0,386.16672945022583,26,66,274,34,148.0,83.0,135.0,366.0,1.0,True,True
477,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.79683671458615,39.602889526722045,0.86,0.175936734291723,49.11913147347178,1339.3362441062927,74.9397531348776,355.0,343.3402874469757,29,99,246,26,140.0,96.0,119.0,355.0,0.0,True,False
478,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.290313159983956,40.64891221788194,0.9,0.18580626319967913,49.981002185542096,1295.1166615486145,72.41004861731471,424.0,353.7616994380951,30,75,256,39,178.0,99.0,147.0,424.0,0.0,True,False
479,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.161234894616081,40.95269966125488,0.82,0.16322469789232164,51.746165580190706,1410.0094327926636,79.38975900182967,415.0,341.4545440673828,35,82,239,44,171.0,105.0,139.0,415.0,0.0,True,False
480,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.918075919981877,39.42412920201078,0.94,0.19836151839963756,47.94336111726354,1173.7991738319397,74.84527553404479,411.0,368.76180362701416,28,78,259,35,170.0,109.0,132.0,411.0,0.0,True,False
481,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.788003743857999,39.334529965422874,0.86,0.17576007487715997,49.50777240765903,1251.8092112541199,75.57686474902536,426.0,361.00127267837524,32,75,257,36,187.0,106.0,133.0,426.0,0.0,True,False
482,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.418905126253142,37.56751708984375,0.9,0.18837810252506285,47.09456281902753,1154.709328174591,81.39809549162928,381.0,368.8103585243225,27,71,267,35,155.0,82.0,144.0,381.0,1.0,True,True
483,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.100326958302114,36.57710814476013,0.8,0.16200653916604227,47.73857457801941,1209.1707196235657,74.56829161993414,390.0,356.59485960006714,27,86,259,28,156.0,101.0,133.0,390.0,1.0,True,True
484,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.63603908100157,36.57260036468506,0.84,0.1727207816200314,46.384794809993565,1179.827133178711,84.18599285296497,361.0,347.11330676078796,28,101,257,14,156.0,91.0,114.0,361.0,0.0,True,False
485,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.690686635308118,38.64369491908861,0.92,0.19381373270616237,47.071706556900324,1211.2146911621094,73.47645442124903,386.0,341.4470908641815,34,94,254,18,146.0,106.0,134.0,386.0,1.0,True,True
486,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.229900193286324,42.06841362847222,0.9,0.1845980038657265,51.75310683655919,1341.5736155509949,84.05569828357157,414.0,374.01301527023315,30,82,254,34,169.0,97.0,148.0,414.0,1.0,True,True
487,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.744912913399366,40.136069985323175,0.86,0.17489825826798733,50.016079307725185,1268.4418239593506,81.48058262907247,398.0,376.44077825546265,29,70,263,38,157.0,98.0,143.0,398.0,0.0,True,False
488,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.9803529174269,37.9138878355635,0.94,0.199607058348538,46.83721965439157,1074.3784446716309,79.88352421394792,415.0,386.29950523376465,29,69,278,24,152.0,104.0,159.0,415.0,1.0,True,True
489,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.4350281387094,37.87767270406087,0.9,0.188700562774188,47.02035778604682,1239.0309739112854,67.04753134946058,383.0,330.96969199180603,33,94,242,31,151.0,106.0,126.0,383.0,0.0,True,False
490,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.01220546026143,38.35217914581299,0.8,0.1602441092052286,49.31964221237202,1328.7841482162476,73.2757700908756,394.0,334.96109652519226,38,91,239,32,155.0,104.0,135.0,394.0,1.0,True,True
491,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.272719719335486,44.955498695373535,0.84,0.16545439438670972,55.29828766957978,1562.2607221603394,81.47334089170843,445.0,338.09016036987305,41,95,236,28,173.0,111.0,161.0,445.0,1.0,True,True
492,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.151672973336073,41.333033864091085,0.82,0.16303345946672146,51.48145859679929,1394.5090155601501,76.41350380274855,432.0,335.5752054452896,51,82,241,26,178.0,111.0,143.0,432.0,0.0,True,False
493,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.350834877945765,41.40690383132623,0.98,0.2070166975589153,48.46967800641531,1259.7881016731262,78.14759488253294,409.0,338.2741026878357,27,74,261,38,161.0,108.0,140.0,409.0,0.0,True,False
494,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.337946236610824,37.371879996323,0.82,0.16675892473221648,48.10671148456667,1195.9679651260376,77.12452119564918,416.0,358.1215443611145,34,86,255,25,154.0,103.0,159.0,416.0,1.0,True,True
495,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.817266830109142,39.67868516611498,0.86,0.17634533660218285,50.062706208766286,1287.297894001007,81.82296760231553,418.0,358.00722312927246,46,70,260,24,173.0,93.0,152.0,418.0,1.0,True,True
496,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.272283409143355,38.52175591631634,0.82,0.1654456681828671,49.96264077470063,1196.9781565666199,82.10867674810811,438.0,390.52260398864746,37,76,262,25,173.0,97.0,168.0,438.0,0.0,True,False
497,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.07067764315023,39.46459518779408,0.88,0.1814135528630046,48.364531792782635,1225.2330932617188,75.0432996496603,421.0,348.4750990867615,41,68,257,34,169.0,96.0,156.0,421.0,1.0,True,True
498,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.42320151349838,38.07458542717828,0.9,0.1884640302699676,47.01438250453603,1136.1411771774292,76.10064320852159,415.0,361.7386517524719,35,69,267,29,145.0,106.0,164.0,415.0,0.0,True,False
499,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.344940903570174,39.290318552653,0.9,0.1868988180714035,47.38702044917821,1199.512785434723,78.85254315440599,414.0,338.4928479194641,40,66,262,32,167.0,96.0,151.0,414.0,1.0,True,True
500,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.35087991062871,39.79058625962999,0.9,0.1870175982125742,47.77956994923904,1209.3363151550293,72.77450937830322,434.0,336.43383741378784,32,93,250,25,155.0,122.0,157.0,434.0,1.0,True,True
501,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.90054888213923,40.08710167255808,0.94,0.1980109776427846,47.23028888540105,1252.2638144493103,74.88927146617378,392.0,321.1806797981262,33,89,250,28,149.0,98.0,145.0,392.0,1.0,True,True
