time,nof_ue,dl_brate,ul_brate,dataset_group,scenario,training_id,experiment_id,base_station_id,source_file,bs_lambda_total
1602351575473,9.0,2269504.0,26656.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2296160.0
1602351575723,9.0,1943040.0,83072.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2026112.0
1602351575973,9.0,2734784.0,66272.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2801056.0
1602351576223,9.0,2280704.0,52128.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2332832.0
1602351576473,9.0,2450496.0,31584.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2482080.0
1602351576723,9.0,2355584.0,42560.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2398144.0
1602351576973,9.0,2021312.0,31040.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2052352.0
1602351577223,9.0,2003168.0,51200.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2054368.0
1602351577473,9.0,2293184.0,33152.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2326336.0
1602351577723,9.0,2002880.0,39488.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2042368.0
1602351577974,9.0,2143522.0,67920.320312,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2211442.320312
1602351578224,9.0,2102208.0,24384.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2126592.0
1602351578473,9.0,1702624.0,14112.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1716736.0
1602351578724,9.0,1694336.0,28032.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1722368.0
1602351578974,9.0,1946496.0,110304.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2056800.0
1602351579223,9.0,1970432.0,33760.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2004192.0
1602351579473,9.0,2072800.0,42368.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2115168.0
1602351579724,9.0,1964015.875,31710.84375,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1995726.71875
1602351579974,9.0,1628239.0,8223.107422,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1636462.107422
1602351580224,9.0,1762240.0,51200.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1813440.0
1602351580474,9.0,1728257.125,14168.674805,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1742425.799805
1602351580724,9.0,1669705.125,58231.074219,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1727936.199219
1602351580974,9.0,1662272.0,69792.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1732064.0
1602351581224,9.0,1971887.5,53236.949219,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2025124.449219
1602351581473,9.0,1746080.0,1568.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1747648.0
1602351581723,9.0,1946048.0,68320.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2014368.0
1602351581973,9.0,1980768.0,45632.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2026400.0
1602351582224,9.0,1997248.0,50016.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2047264.0
1602351582473,9.0,1940448.0,29120.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1969568.0
1602351582723,9.0,2168928.0,30912.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2199840.0
1602351582973,9.0,2053952.0,55968.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2109920.0
1602351583223,9.0,2237280.0,24352.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2261632.0
1602351583473,9.0,2059680.0,37792.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2097472.0
1602351583723,9.0,2285056.0,43936.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2328992.0
1602351583974,9.0,2243136.0,29952.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2273088.0
1602351584223,9.0,2437440.0,47424.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2484864.0
1602351584474,9.0,2132589.5,30788.84375,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2163378.34375
1602351584723,9.0,2479648.0,42016.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2521664.0
1602351584974,9.0,1890240.0,56384.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1946624.0
1602351585223,9.0,2177725.0,25696.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2203421.0
1602351585474,9.0,2103293.25,30688.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2133981.25
1602351585724,9.0,2138656.0,39904.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2178560.0
1602351585974,9.0,2138464.0,29472.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2167936.0
1602351586224,9.0,2037440.0,50752.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2088192.0
1602351586474,9.0,2845815.25,21365.462891,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2867180.712891
1602351586724,9.0,1936640.0,37856.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1974496.0
1602351586974,9.0,2104765.0,64446.214844,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2169211.214844
1602351587224,9.0,2011648.0,25600.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2037248.0
1602351587474,9.0,2008352.0,1568.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2009920.0
1602351587724,9.0,1860240.875,72257.023438,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1932497.8984380001
1602351587974,9.0,2069450.125,58422.3125,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2127872.4375
1602351588223,9.0,2323405.5,23742.970703,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2347148.470703
1602351588473,9.0,2082656.0,34464.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2117120.0
1602351588723,9.0,1903008.0,40032.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1943040.0
1602351588973,9.0,1772032.0,57632.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1829664.0
1602351589224,9.0,1932224.0,29184.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1961408.0
1602351589473,9.0,2561632.0,22176.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2583808.0
1602351589724,9.0,2471264.0,45632.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2516896.0
1602351589973,9.0,2451072.0,63008.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2514080.0
1602351590223,9.0,2094336.0,30112.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2124448.0
1602351590474,9.0,2264384.0,32896.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2297280.0
1602351590723,9.0,2024000.0,31040.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2055040.0
1602351590974,9.0,2126565.75,65115.535156,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2191681.285156
1602351591224,9.0,2273248.0,24192.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2297440.0
1602351591474,9.0,2411328.0,41632.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2452960.0
1602351591724,9.0,2335264.0,32608.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2367872.0
1602351591973,9.0,2126297.25,62714.863281,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2189012.113281
1602351592223,9.0,1788781.0,25498.007812,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1814279.007812
1602351592474,9.0,1870229.875,14162.37793,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1884392.25293
1602351592724,9.0,1989845.5,27264.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2017109.5
1602351592974,9.0,2803984.0,79453.820312,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2883437.820312
1602351593224,9.0,2148082.25,25657.371094,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2173739.621094
1602351593474,9.0,2323965.75,37500.660156,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2361466.410156
1602351593724,9.0,2242996.0,29960.160156,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2272956.160156
1602351593974,9.0,2257477.75,31164.658203,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2288642.408203
1602351594223,9.0,2016512.0,57184.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2073696.0
1602351594474,9.0,2152191.25,29003.984375,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2181195.234375
1602351594723,9.0,2423678.75,40224.898438,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2463903.648438
1602351594973,9.0,2072768.0,61600.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2134368.0
1602351595223,9.0,2232736.0,29504.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2262240.0
1602351595473,9.0,1988544.0,39904.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2028448.0
1602351595724,9.0,2267840.0,32352.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2300192.0
1602351595974,9.0,2323488.0,27904.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2351392.0
1602351596223,9.0,2055680.0,54464.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2110144.0
1602351596473,9.0,2151168.0,40320.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2191488.0
1602351596723,9.0,2352896.0,37024.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2389920.0
1602351596973,9.0,2295648.0,60480.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2356128.0
1602351597223,9.0,2167936.0,27744.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2195680.0
1602351597473,9.0,2231458.25,46055.777344,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2277514.027344
1602351597723,9.0,2411744.0,33120.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2444864.0
1602351597974,9.0,2192016.75,58108.53125,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2250125.28125
1602351598224,9.0,1752372.125,39298.804688,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1791670.929688
1602351598474,9.0,2272288.0,34720.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2307008.0
1602351598723,9.0,2527100.25,37044.175781,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2564144.425781
1602351598974,9.0,2423012.0,31458.167969,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2454470.167969
1602351599224,9.0,2385632.0,61248.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2446880.0
1602351599474,9.0,2113440.0,34176.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2147616.0
1602351599724,9.0,2327200.0,38688.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2365888.0
1602351599974,9.0,2105735.0,31710.84375,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2137445.84375
1602351600224,9.0,1255392.0,53728.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1309120.0
1602351600474,9.0,2110374.5,15553.78418,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2125928.28418
1602351600724,9.0,2368288.0,71232.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2439520.0
1602351600974,9.0,1528738.875,62265.0625,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1591003.9375
1602351601224,9.0,1520288.0,49632.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1569920.0
1602351601473,9.0,1672032.0,21312.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1693344.0
1602351601723,9.0,1215264.0,61408.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1276672.0
1602351601973,9.0,1204672.0,33792.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1238464.0
1602351602223,9.0,2437056.0,62944.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2500000.0
1602351602473,9.0,2207168.0,4256.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2211424.0
1602351602724,9.0,1990656.0,60768.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2051424.0
1602351602973,9.0,2325248.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2325248.0
1602351603224,9.0,1823584.0,69536.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1893120.0
1602351603474,9.0,1694816.0,59904.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1754720.0
1602351603723,9.0,1761888.0,61824.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1823712.0
1602351603973,9.0,2047392.0,28832.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2076224.0
1602351604223,9.0,1380908.375,61673.308594,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1442581.683594
1602351604473,9.0,1609376.0,28800.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1638176.0
1602351604723,9.0,1681158.25,38114.3125,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1719272.5625
1602351604974,9.0,866683.375,42608.0625,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,909291.4375
1602351605224,9.0,1745944.375,41944.222656,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1787888.597656
1602351605474,9.0,1949312.0,34208.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1983520.0
1602351605724,9.0,1735488.0,46848.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1782336.0
1602351605974,9.0,1596832.0,32064.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1628896.0
1602351606224,9.0,1988608.0,29056.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2017664.0
1602351606474,9.0,2094624.0,40704.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2135328.0
1602351606724,9.0,1968320.0,39520.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2007840.0
1602351606974,9.0,1876192.0,35200.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1911392.0
1602351607224,9.0,2314409.75,25349.396484,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,2339759.146484
1602351607474,9.0,1309450.25,51219.125,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1360669.375
1602351607724,9.0,1120224.875,19437.751953,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1139662.626953
1602351607973,9.0,1921696.0,28032.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1949728.0
1602351608223,9.0,1679872.0,49568.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/bs1.csv,1729440.0
