episode,benchmark,topology_id,pool,constraint_mode,reward,cost,valid_rate,average_reward_per_slot,average_cost_per_slot,processing_cost,routing_cost,reconfiguration_cost,sla_penalty,split_s1_count,split_s2_count,split_s3_count,split_s4_count,split_changes,es_changes,rc_changes,total_reconfig_changes,strict_feasible_reset_rate,has_structurally_valid_action,has_strictly_valid_action
375,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,66.14008870549296,281.23736572265625,8.185982338957675,0.0,20.638547658920288,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
376,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,71.31561383027386,295.25696563720703,7.698545471636019,4.0,24.811278820037842,15,15,5,5,0.0,2.0,2.0,4.0,1.0,True,True
377,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,52.05396177614756,235.30369186401367,5.829820215729252,0.0,9.568148374557495,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
378,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,44.51573081853162,199.18619537353516,6.331673650420271,0.0,8.530392527580261,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
379,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,75.85376045031828,294.7539596557617,9.444043597569129,2.0,36.535398960113525,15,15,5,5,0.0,2.0,0.0,2.0,0.0,True,False
380,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,63.36609434186905,265.28752517700195,7.84120967054218,0.0,21.850868463516235,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
381,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,53.39926560954533,230.05302047729492,6.643082138035819,1.0,14.650112748146057,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
382,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,67.82460718872238,262.69953536987305,8.230975027855674,0.0,34.09626245498657,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
383,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,69.14408260959986,264.8282051086426,8.070734023493715,2.0,35.410736322402954,15,16,4,5,2.0,0.0,0.0,2.0,0.0,True,False
384,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,70.06297414475367,291.088809967041,8.01316990284547,1.0,25.10644507408142,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
385,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,58.92804307343878,252.03804779052734,7.294559560080246,3.0,16.153803825378418,15,15,5,5,0.0,2.0,1.0,3.0,1.0,True,True
386,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,69.31864227714173,274.32767486572266,7.883332783490047,2.0,31.191101551055908,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
387,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,63.16533571790874,248.67785835266113,7.023238363179564,0.0,30.062790870666504,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
388,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,72.98348501125925,271.23929023742676,8.145825127631053,2.0,41.766154289245605,15,15,5,5,0.0,2.0,0.0,2.0,0.0,True,False
389,small,small_clustered_train_b,train,strict_full,-1.375,inf,0.0,-0.275,63.297690181613746,256.4692153930664,7.920306325320341,3.0,24.549464225769043,14,16,5,5,2.0,1.0,0.0,3.0,1.0,True,True
390,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,65.05892764516067,281.0787010192871,7.56661171594616,2.0,17.324662446975708,15,15,5,5,0.0,0.0,2.0,2.0,1.0,True,True
391,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,58.82397728150047,236.2056541442871,6.428174833710864,0.0,25.74302887916565,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
392,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,79.77564745345477,317.2084197998047,8.237436173218676,0.0,36.716190338134766,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
393,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,67.59348314187444,258.0750961303711,8.018521792479232,3.0,34.436898589134216,15,15,5,5,0.0,3.0,0.0,3.0,1.0,True,True
394,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,63.96487787936278,260.2662048339844,6.410830079988019,4.0,24.57367718219757,15,15,5,5,0.0,2.0,2.0,4.0,0.0,True,False
395,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,63.428810774500924,277.01236724853516,7.629302406325751,2.0,15.251191973686218,15,15,5,5,0.0,0.0,2.0,2.0,1.0,True,True
396,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,50.86771459986836,223.76593780517578,5.910160737760364,0.0,12.331237077713013,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
397,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,61.425536035835066,252.40850257873535,6.963180755194649,0.0,23.877998113632202,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
398,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,56.55712667174519,230.6739559173584,7.014759268149733,1.0,22.04845905303955,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
399,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,53.09675531565566,235.78164863586426,5.901022198242881,0.0,11.900552749633789,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
400,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,59.45130672073905,260.95178413391113,7.08210219519455,0.0,14.611323475837708,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
401,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,52.81134842850391,221.22034072875977,6.533842977556772,4.0,16.15127921104431,16,15,5,4,2.0,0.0,2.0,4.0,1.0,True,True
402,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,75.27062979303726,314.3581428527832,8.918819819754734,2.0,25.538093090057373,15,15,5,5,0.0,2.0,0.0,2.0,0.0,True,False
403,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,55.5963754607651,235.84893417358398,6.560958626304753,3.0,16.28599214553833,13,16,6,5,2.0,0.0,1.0,3.0,1.0,True,True
404,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,64.46916361178178,250.64780521392822,7.740005270899273,1.0,31.479003429412842,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
405,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,67.55370018185609,267.2968215942383,7.370193824243174,5.0,29.050742626190186,16,15,5,4,2.0,0.0,3.0,5.0,1.0,True,True
406,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,72.81394883535921,312.89893341064453,7.547246515586972,2.0,20.811781883239746,15,15,5,5,0.0,0.0,2.0,2.0,1.0,True,True
407,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,58.86659896765806,244.68774795532227,6.978892768054083,2.0,20.333177089691162,16,14,5,5,2.0,0.0,0.0,2.0,0.0,True,False
408,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,73.4618559678274,303.17822265625,8.840488115885666,4.0,25.645284175872803,16,15,5,4,2.0,0.0,2.0,4.0,1.0,True,True
409,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,67.08722146986753,261.9218158721924,7.899761236895621,0.0,32.80726432800293,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
410,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,56.581352099139984,246.2692527770996,7.55057142175585,0.0,14.543467998504639,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
411,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,57.917519862772416,241.92499542236328,6.49122011807654,0.0,20.585691690444946,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
412,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,82.4923201261647,333.53233337402344,9.70946459948197,3.0,33.109901666641235,16,15,5,4,1.0,0.0,2.0,3.0,0.0,True,False
413,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,47.34232559183526,197.19498825073242,5.512082105561532,1.0,16.502278685569763,15,15,5,5,0.0,0.0,1.0,1.0,1.0,True,True
414,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,59.09684128916287,227.82350730895996,7.243428611494228,4.0,28.208635330200195,17,15,5,3,1.0,0.0,3.0,4.0,1.0,True,True
415,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,69.3715892643657,245.543306350708,7.854250185353868,6.0,43.73019456863403,17,16,5,2,2.0,0.0,4.0,6.0,1.0,True,True
416,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,64.76243303306491,250.11702728271484,7.864313339991867,7.0,29.415412187576294,17,15,5,3,2.0,0.0,5.0,7.0,1.0,True,True
417,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,82.31276562457334,327.39111328125,8.765254644930922,4.0,35.70373010635376,16,15,5,4,1.0,0.0,3.0,4.0,0.0,True,False
418,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,57.43002062256236,239.14316177368164,6.96775700723622,4.0,18.51959228515625,16,15,5,4,2.0,0.0,2.0,4.0,1.0,True,True
419,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,55.09775052952189,245.61674118041992,7.068859552020765,2.0,10.401575922966003,15,15,5,5,0.0,0.0,2.0,2.0,1.0,True,True
420,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,63.320868833860196,273.5791893005371,7.3403179417314,2.0,16.842418432235718,15,15,5,5,0.0,0.0,2.0,2.0,0.0,True,False
421,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,76.17140877048638,313.1245536804199,8.869691216857545,1.0,28.93139910697937,15,15,5,5,0.0,0.0,1.0,1.0,1.0,True,True
422,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,69.45599056595206,283.53012466430664,7.742559577578306,3.0,26.503634452819824,15,15,5,5,0.0,0.0,3.0,3.0,1.0,True,True
423,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,65.50441696759752,277.67710876464844,7.6470781077172605,2.0,20.09894871711731,15,15,5,5,0.0,0.0,2.0,2.0,0.0,True,False
424,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,73.79999624157011,313.2093811035156,8.0931164960891,3.0,22.34874176979065,15,15,5,5,0.0,0.0,3.0,3.0,0.0,True,False
425,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,56.33308550686955,234.30742835998535,6.451838091522456,0.0,20.453080654144287,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
426,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,72.45828335375987,297.9499816894531,8.725459644852206,0.0,27.807987451553345,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
427,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,60.9237135822738,257.51105880737305,7.406376093894616,2.0,18.850566387176514,15,15,5,5,0.0,0.0,2.0,2.0,0.0,True,False
428,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,64.15327898022208,265.1700382232666,7.429043110110051,2.0,23.083656549453735,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
429,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,62.879442015125605,269.82797622680664,7.299795383702963,2.0,17.634719371795654,15,15,5,5,0.0,0.0,2.0,2.0,1.0,True,True
430,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,57.83490996968426,241.1463851928711,6.727066293962672,0.0,20.650549173355103,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
431,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,59.09312387049105,229.65831470489502,6.209267843742483,0.0,29.799018144607544,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
432,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,54.867014413856076,216.00634002685547,7.11923923961427,0.0,25.604746341705322,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
433,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,72.70287999681096,279.1805114746094,7.761660619812273,0.0,38.28611373901367,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
434,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,55.49875651411704,240.3063621520996,7.515358705457672,0.0,14.836030721664429,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
435,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,54.73356129805144,239.18807220458984,6.271753192832879,0.0,14.103990316390991,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
436,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,69.57186289634686,283.2904586791992,7.356858055113815,0.0,28.605998516082764,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
437,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,69.7363951103508,302.6953887939453,7.836903823047688,0.0,19.074841141700745,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
438,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,57.85717502129469,240.3246612548828,6.933063863988407,0.0,21.01407492160797,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
439,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,57.238664068255574,246.9603042602539,7.247467774940282,0.0,15.99277412891388,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
440,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,62.376445198930654,242.96685791015625,7.375653885430843,0.0,30.769856929779053,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
441,small,small_balanced_train_a,train,strict_full,-1.3125,inf,0.0,-0.2625,54.4947000610271,232.7723274230957,6.490456396062672,4.0,14.605358123779297,16,15,5,4,2.0,0.0,2.0,4.0,1.0,True,True
442,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,60.27685014989011,265.48011016845703,6.548074349265919,0.0,14.678032994270325,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
443,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,52.20733430355351,235.18731117248535,6.59075247670617,0.0,9.629303932189941,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
444,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,56.952573865546206,226.95265579223633,6.908523752779886,0.0,25.450844764709473,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
445,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,57.81805873118267,256.5541648864746,6.436660532324762,1.0,12.549733996391296,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
446,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,64.62648377354913,256.6216583251953,7.237196890893206,0.0,29.636781692504883,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
447,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,72.44746792090721,302.6383628845215,8.082293600431457,0.0,25.758341312408447,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
448,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,63.81113576068692,280.12842559814453,7.243414506712183,0.0,15.841919422149658,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
449,small,small_balanced_train_a,train,strict_full,-1.6875,inf,0.0,-0.3375,67.59853504106016,257.49410247802734,7.54619216773361,0.0,36.47619104385376,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
450,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,64.98510598864898,276.40869140625,8.679271838920563,0.0,19.91878318786621,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
451,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,64.27601179017559,252.06759452819824,7.339493967700749,1.0,30.486485362052917,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
452,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,61.53054603021603,268.9645195007324,8.068897631167435,0.0,15.309656381607056,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
453,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,51.059652081338946,203.1245880126953,5.688605784807541,4.0,21.242533445358276,14,15,6,5,2.0,0.0,2.0,4.0,1.0,True,True
454,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,57.88155218694892,240.81635284423828,7.513947086249106,0.0,20.538730144500732,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
455,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,58.03911597488529,238.0851058959961,6.74425245819725,0.0,22.68311047554016,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
456,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,72.92944806465373,286.6005744934082,8.3289521015279,0.0,34.858856439590454,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
457,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,66.79589227994413,258.35228729248047,8.080549607537685,3.0,32.2733119726181,15,16,5,4,3.0,0.0,0.0,3.0,0.0,True,False
458,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,76.77989962879091,315.02728271484375,8.58856793345958,2.0,29.141823291778564,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
459,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,67.69873685437031,274.9095001220703,7.313562785569206,1.0,27.635310649871826,17,15,5,3,1.0,0.0,0.0,1.0,1.0,True,True
460,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,48.37361468234978,205.64517974853516,6.915108654592558,1.0,14.153892517089844,15,15,5,5,0.0,0.0,1.0,1.0,0.0,True,False
461,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,66.8386778580251,266.34799575805664,7.804920150263421,0.0,30.020236253738403,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
462,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,56.977288471342625,253.56689834594727,6.370093281967938,0.0,12.474725604057312,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
463,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,58.99287372100648,250.40222549438477,6.961333073034696,0.0,18.800405025482178,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
464,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,64.46481197492302,273.2407569885254,7.2558098530620345,0.0,20.913746237754822,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
465,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,63.23347734263833,255.39069747924805,6.72066007496994,1.0,26.528014302253723,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
466,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,71.495204073417,256.9521141052246,7.909729991184734,5.0,43.807088136672974,15,15,5,5,0.0,5.0,0.0,5.0,1.0,True,True
467,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,51.181316636813285,232.76510620117188,6.546244911971688,0.0,8.297616004943848,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
468,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,67.28898830793344,280.5640678405762,7.619069699762388,1.0,23.63090181350708,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
469,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,66.76012967622361,261.3681392669678,7.240297995642945,2.0,31.596105456352234,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
470,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,57.88387125927549,219.57990074157715,7.306043952398561,3.0,29.766705751419067,15,15,5,5,0.0,3.0,0.0,3.0,1.0,True,True
471,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,52.66016710183938,234.47921752929688,6.963670986835099,2.0,9.92897355556488,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
472,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,61.99660860473928,256.1799659729004,7.801612556472235,1.0,22.50073218345642,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
473,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,56.926168872981066,238.39304542541504,6.743424087119102,5.0,17.24718737602234,15,15,5,5,0.0,3.0,2.0,5.0,1.0,True,True
474,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,64.62067374580741,251.7678337097168,7.02019076654315,1.0,31.6576726436615,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
475,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,55.965674113129566,233.49529647827148,6.909472077793814,0.0,19.711800813674927,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
476,small,small_balanced_train_a,train,strict_full,-1.6875,inf,0.0,-0.3375,67.58876367689439,264.3457450866699,6.789284363857283,1.0,32.90439462661743,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
477,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,65.6379263011102,271.3953666687012,7.458454801144265,1.0,24.167904376983643,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
478,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,59.288858928577454,240.69622611999512,6.470984887561947,1.0,24.13854169845581,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
479,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,59.25070673192094,233.42276000976562,6.651462786725722,8.0,24.08965563774109,16,15,5,4,2.0,2.0,4.0,8.0,0.0,True,False
480,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,70.79444482636318,278.12628173828125,7.491724962656945,1.0,33.67710900306702,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
481,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,59.54089009967528,240.74723434448242,6.646739334664867,4.0,23.155238389968872,15,15,5,5,0.0,4.0,0.0,4.0,0.0,True,False
482,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,64.26686992370139,267.1034469604492,7.395965641761385,3.0,21.917468309402466,15,15,5,5,0.0,3.0,0.0,3.0,1.0,True,True
483,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,73.74159361759409,276.07817459106445,8.122652915965768,1.0,41.753570199012756,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
484,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,63.19164892383825,265.5324020385742,6.1885600637560705,0.0,22.118640899658203,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
485,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,60.741996135071886,263.7681579589844,7.403342595334724,0.0,16.269240260124207,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
486,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,62.933658438571356,260.92969512939453,7.1173418747110295,0.0,23.310627460479736,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
487,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,75.94439060827828,296.8182487487793,8.359358913736417,4.0,35.27217221260071,16,15,5,4,1.0,0.0,3.0,4.0,0.0,True,False
488,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,61.13872552894592,245.76736068725586,7.330514292144775,2.0,25.297876119613647,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
489,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,53.70916565406371,242.82365036010742,5.988541086747683,0.0,9.866818308830261,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
490,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,52.27680353240769,212.20969200134277,6.459668720044754,2.0,20.35732853412628,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
491,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,68.21066510401617,284.1812515258789,8.11365364279207,0.0,24.379209995269775,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
492,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,61.87969786081385,252.09076309204102,7.24951013765689,5.0,22.529107570648193,15,15,5,5,3.0,2.0,0.0,5.0,0.0,True,False
493,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,69.85582580149777,265.1165771484375,7.1324962968412775,4.0,36.51502823829651,16,15,5,4,1.0,2.0,1.0,4.0,0.0,True,False
494,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,68.7963311920074,274.4781723022461,7.92016834979225,0.0,30.79165768623352,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
495,small,small_balanced_train_a,train,strict_full,-1.6875,inf,0.0,-0.3375,63.74949263742376,245.40967559814453,7.214999346634187,2.0,32.06139373779297,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
496,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,67.04249877814748,282.1616973876953,7.103771657155827,0.0,22.973512172698975,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
497,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,56.99799139575831,237.1401710510254,6.757949168198928,0.0,20.545918464660645,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
498,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,63.866711857681125,247.21662712097168,6.784977807234972,0.0,32.665977478027344,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
499,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,55.069462004436744,228.3913278579712,5.823106596585549,0.0,20.56643772125244,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
500,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,58.077365047360175,245.9876365661621,7.6193141646420575,0.0,18.38993740081787,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
501,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,60.391086511465424,242.95966720581055,7.274561580116115,0.0,25.860602021217346,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
502,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,70.46259344295565,265.9406547546387,7.778964061549492,2.0,38.2966742515564,16,15,5,4,1.0,0.0,1.0,2.0,0.0,True,False
503,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,62.53567207472931,254.45183563232422,6.595332192951998,0.0,25.815596103668213,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
